Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
"Alarm&Call.AzoneCC-Link_Error","R00058.04",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B1_Motor_OverLoad","R00062.00",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B1-1_Estop","R00061.01",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B1-1_Stopper_Movement_Error","R00068.04",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B1-2_Estop","R00061.11",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B1-2_Lift_Movement_Error","R00068.06",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B1-2_PHS_Communicationt_Error","R00071.10",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B1-2_Re-Enter_Motor_Driver_Error","R00062.05",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B1-2_RFID_Error","R00070.14",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B1-2_Stopper_Movement_Error","R00068.05",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B1-2_Transfer_Motor_Driver_Error","R00062.04",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B1-3_1st_Motor_Driver_Error","R00062.07",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B1-3_2st_Motor_Driver_Error","R00062.08",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B1-3_Lift_Movement_Error","R00068.08",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B1-3_SlideStopper_Movement_Error","R00068.09",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B1-3_Stopper_Movement_Error","R00068.07",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B1-3_Transfer_Motor_Driver_Error","R00062.06",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B1D_Motor_OverLoad","R00062.01",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B2_Estop","R00061.02",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B2_Motor_OverLoad","R00062.02",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B2-1_3st_Motor_Driver_Error","R00062.10",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B2-1_4st_Motor_Driver_Error","R00062.11",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B2-1_Lift_Movement_Error","R00068.11",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B2-1_SlideStopper_Movement_Error","R00068.12",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B2-1_Stopper_Movement_Error","R00068.10",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B2-1_Transfer_Motor_Driver_Error","R00062.09",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B2-2_5st_Motor_Driver_Error","R00062.13",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B2-2_6st_Motor_Driver_Error","R00062.14",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B2-2_Lift_Movement_Error","R00068.14",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B2-2_SlideStopper_Movement_Error","R00068.15",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B2-2_Stopper_Movement_Error","R00068.13",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B2-2_Transfer_Motor_Driver_Error","R00062.12",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B2-3_Hand_Movement_Error","R00069.01",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B2-3_HandSlide_INV_Error","R00064.02",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B2-3_Stopper_Movement_Error","R00069.00",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B2D_Motor_OverLoad","R00062.03",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B3_Motor_OverLoad","R00062.15",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B3-1_1st_Motor_Driver_Error","R00063.04",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B3-1_2st_Motor_Driver_Error","R00063.05",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B3-1_Estop","R00061.03",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B3-1_Lift_Movement_Error","R00069.09",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B3-1_SlideStopper_Movement_Error","R00069.10",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B3-1_Stopper_Movement_Error","R00069.08",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B3-1_Transfer_Motor_Driver_Error","R00063.03",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B3-2_3st_Motor_Driver_Error","R00063.07",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B3-2_4st_Motor_Driver_Error","R00063.08",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B3-2_Estop","R00061.12",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B3-2_Lift_Movement_Error","R00069.12",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B3-2_SlideStopper_Movement_Error","R00069.13",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B3-2_Stopper_Movement_Error","R00069.11",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B3-2_Transfer_Motor_Driver_Error","R00063.06",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B3-3_5st_Motor_Driver_Error","R00063.10",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B3-3_6st_Motor_Driver_Error","R00063.11",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B3-3_Lift_Movement_Error","R00069.15",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B3-3_SlideStopper_Movement_Error","R00070.00",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B3-3_Stopper_Movement_Error","R00069.14",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B3-3_Transfer_Motor_Driver_Error","R00063.09",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B3D_Motor_OverLoad","R00063.00",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B4_3_LineOUT","R00071.14",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B4_Estop","R00061.04",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B4_HandSlide_INV_Error","R00064.03",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B4_Motor_OverLoad","R00063.01",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B4-1_Hand_Movement_Error","R00070.08",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B4-1_Stopper_Movement_Error","R00070.07",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B4-2_1st_Motor_Driver_Error","R00063.13",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B4-2_2st_Motor_Driver_Error","R00063.14",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B4-2_Lift_Movement_Error","R00070.02",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B4-2_SlideStopper_Movement_Error","R00070.03",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B4-2_Stopper_Movement_Error","R00070.01",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B4-2_Transfer_Motor_Driver_Error","R00063.12",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B4-3_3st_Motor_Driver_Error","R00064.01",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B4-3_Lift_Movement_Error","R00070.05",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B4-3_NG-OUT_Motor_Driver_Error","R00064.00",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B4-3_PHS_Communicationt_Error","R00071.12",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B4-3_RFID_Error","R00071.00",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B4-3_SlideStopper_Movement_Error","R00070.06",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B4-3_Stopper_Movement_Error","R00070.04",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B4-3_Transfer_Motor_Driver_Error","R00063.15",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.B4D_Motor_OverLoad","R00063.02",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.Bzone_CC-Link_Error","R00070.12",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.Bzone_PHS_HeartBeat_Error","R00071.09",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.C10_INV_Error","R00075.12",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.C10-1_Estop","R00072.10",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.C10-2_Estop","R00073.09",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.C10D_Motor_Overload","R00074.13",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.C1-1_Estop","R00072.01",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.C1-1_Motor_Drive_Error","R00074.00",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.C11-1_Estop","R00072.11",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.C11-1_Motor_Overload","R00074.14",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.C11-2_Estop","R00073.10",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.C11-2_Lift_Movement_Error","R00079.03",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.C11-2_Motor_Overload","R00075.00",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.C11-2_Stopper_Movement_Error","R00080.01",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.C11D_Motor_Overload","R00074.15",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.C1-2_Estop","R00073.00",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.C1-2_Motor_Drive_Error","R00074.01",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.C1-3_Lift_Movement_Error","R00079.02",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.C1-3_Motor_Drive_Error","R00074.02",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.C1-4_Motor_Drive_Error","R00074.03",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.C1D_Motor_Overload","R00074.04",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.C2_INV_Error","R00075.04",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.C2-1_Estop","R00072.02",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.C2-2_Estop","R00073.01",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.C2D_Motor_Overload","R00074.05",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.C3_INV_Error","R00075.05",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.C3-1_Estop","R00072.03",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.C3-2_Estop","R00073.02",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.C3D_Motor_Overload","R00074.06",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.C4_INV_Error","R00075.06",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.C4-1_Estop","R00072.04",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.C4-2_Estop","R00073.03",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.C4D_Motor_Overload","R00074.07",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.C5_INV_Error","R00075.07",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.C5-1_Estop","R00072.05",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.C5-2_Estop","R00073.04",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.C5D_Motor_Overload","R00074.08",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.C6_INV_Error","R00075.08",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.C6-1_Estop","R00072.06",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.C6-2_Estop","R00073.05",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.C6D_Lift_Movement_Error","R00079.05",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.C6D_Motor_Overload","R00074.09",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.C6D_RFID_Error","R00080.04",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.C6D_Stoppert_Movement_Error","R00079.04",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.C7_INV_Error","R00075.09",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.C7-1_Estop","R00072.07",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.C7-2_Estop","R00073.06",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.C7D_Motor_Overload","R00074.10",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.C8_INV_Error","R00075.10",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.C8-1_Estop","R00072.08",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.C8-2_Estop","R00073.07",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.C8D_Motor_Overload","R00074.11",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.C9_INV_Error","R00075.11",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.C9-1_Estop","R00072.09",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.C9-2_Estop","R00073.08",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.C9D_Motor_Overload","R00074.12",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.CC-Link_ErrorIEB","R00070.13",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.CC-LinkIE_Error","R00058.05",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.Control_Panel_EstopC","R00072.12",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.ConveyorAError1","R00052",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.ConveyorAError2","R00053",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.ConveyorAError3","R00054",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.ConveyorAError4","R00055",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.ConveyorAError5","R00056",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.ConveyorAError6","R00057",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.ConveyorAError7","R00058",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.ConveyorAError8","R00059",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.ConveyorAEstop","R00051",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.ConveyorBError1","R00062",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.ConveyorBError10","R00071",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.ConveyorBError2","R00063",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.ConveyorBError3","R00064",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.ConveyorBError4","R00065",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.ConveyorBError5","R00066",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.ConveyorBError6","R00067",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.ConveyorBError7","R00068",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.ConveyorBError8","R00069",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.ConveyorBError9","R00070",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.ConveyorBEstop","R00061",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.ConveyorCError1","R00074",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.ConveyorCError2","R00075",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.ConveyorCError3","R00076",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.ConveyorCError4","R00077",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.ConveyorCError5","R00078",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.ConveyorCError6","R00079",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.ConveyorCError7","R00080",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.ConveyorCEstop1","R00072",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.ConveyorCEstop2","R00073",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.Czone_CC-Link_error","R00080.02",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.Kaishi_Full_Unit","R00085.02",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KaishiCall1","R00084.00",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KaishiCall1_Time","R00132",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KaishiCall2","R00084.01",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KaishiCall2_Time","R00133",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KaishiCall3","R00084.02",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KaishiCall3_Time","R00134",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KaishiCall4","R00084.03",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KaishiCall4_Time","R00135",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KaishiCall5","R00081.04",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KaishiCall6","R00081.05",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KaishiCall7","R00081.06",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KaishiCall8","R00081.07",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KaishiCallTotal_Time","R00137",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KaishiJudgeError","R00071.10",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KaishiNGUnitOnLineOutStation_Time","R00157",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KaishiPause_Time","R00136",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KaishiUnitFull_Time","R00150",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KaishiWaitingForMiniPalletAGV_Time","R00149",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KaishiWaitingForPallet_Time","R00148",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KaishiWaitingForPalletLeakTestArea_Time","R00152",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KARAKURI_OverRun","R00073.11",Boolean,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.Kenso_Conveyor_Downtime","R00120",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KensoCall1","R00082.00",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KensoCall1_Time","R00100",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KensoCall10","R00082.09",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KensoCall10_Time","R00109",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KensoCall11","R00082.10",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KensoCall11_Time","R00110",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KensoCall12","R00082.11",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KensoCall12_Time","R00111",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KensoCall13","R00082.12",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KensoCall13_Time","R00112",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KensoCall14","R00082.13",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KensoCall14_Time","R00113",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KensoCall15","R00082.14",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KensoCall15_Time","R00114",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KensoCall16","R00082.15",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KensoCall16_Time","R00115",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KensoCall17","R00083.00",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KensoCall17_Time","R00116",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KensoCall18","R00083.01",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KensoCall18_Time","R00117",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KensoCall2","R00082.01",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KensoCall2_Time","R00101",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KensoCall3","R00082.02",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KensoCall3_Time","R00102",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KensoCall4","R00082.03",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KensoCall4_Time","R00103",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KensoCall5","R00082.04",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KensoCall5_Time","R00104",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KensoCall6","R00082.05",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KensoCall6_Time","R00105",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KensoCall7","R00082.06",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KensoCall7_Time","R00106",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KensoCall8","R00082.07",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KensoCall8_Time","R00107",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KensoCall9","R00082.08",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KensoCall9_Time","R00108",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KensoCallTotal_Time","R00119",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KensoFull_Time","R00155",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KensoFullUnit","R00085.07",Short,1,R/W,100,,,,,,,,,,"",
"Alarm&Call.KensoJudgeError","R00085.12",Short,1,R/W,100,,,,,,,,,,"",
